=== GigRadar Artist Image Enrichment ===

Loading artists without images...
  17,212 artists without images


  [1/17212] (0.0%) | Deezer: 0 | MusicBrainz: 0 | Not found: 1   
  [51/17212] (0.3%) | Deezer: 4 | MusicBrainz: 0 | Not found: 47   
  [101/17212] (0.6%) | Deezer: 7 | MusicBrainz: 0 | Not found: 94   
  [151/17212] (0.9%) | Deezer: 12 | MusicBrainz: 0 | Not found: 139   
  [201/17212] (1.2%) | Deezer: 19 | MusicBrainz: 0 | Not found: 182   
  [251/17212] (1.5%) | Deezer: 27 | MusicBrainz: 0 | Not found: 224   
  [301/17212] (1.7%) | Deezer: 33 | MusicBrainz: 0 | Not found: 268   
  [351/17212] (2.0%) | Deezer: 41 | MusicBrainz: 0 | Not found: 310   
  [401/17212] (2.3%) | Deezer: 45 | MusicBrainz: 0 | Not found: 356   
  [451/17212] (2.6%) | Deezer: 52 | MusicBrainz: 0 | Not found: 399   
  [501/17212] (2.9%) | Deezer: 54 | MusicBrainz: 0 | Not found: 447   
  [551/17212] (3.2%) | Deezer: 63 | MusicBrainz: 0 | Not found: 488   
  [601/17212] (3.5%) | Deezer: 67 | MusicBrainz: 0 | Not found: 534   
  [651/17212] (3.8%) | Deezer: 70 | MusicBrainz: 0 | Not found: 581   
  [701/17212] (4.1%) | Deezer: 75 | MusicBrainz: 0 | Not found: 626   
  [751/17212] (4.4%) | Deezer: 78 | MusicBrainz: 0 | Not found: 673   
  [801/17212] (4.7%) | Deezer: 81 | MusicBrainz: 0 | Not found: 720   
  [851/17212] (4.9%) | Deezer: 83 | MusicBrainz: 0 | Not found: 768   
  [901/17212] (5.2%) | Deezer: 87 | MusicBrainz: 0 | Not found: 814   
  [951/17212] (5.5%) | Deezer: 90 | MusicBrainz: 0 | Not found: 861   
  [1001/17212] (5.8%) | Deezer: 95 | MusicBrainz: 0 | Not found: 906   
  [1051/17212] (6.1%) | Deezer: 100 | MusicBrainz: 0 | Not found: 951   
  [1101/17212] (6.4%) | Deezer: 105 | MusicBrainz: 0 | Not found: 996   
  [1151/17212] (6.7%) | Deezer: 111 | MusicBrainz: 0 | Not found: 1040   
  [1201/17212] (7.0%) | Deezer: 113 | MusicBrainz: 0 | Not found: 1088   
  [1251/17212] (7.3%) | Deezer: 115 | MusicBrainz: 0 | Not found: 1136   
  [1301/17212] (7.6%) | Deezer: 121 | MusicBrainz: 0 | Not found: 1180   
  [1351/17212] (7.8%) | Deezer: 126 | MusicBrainz: 0 | Not found: 1225   
  [1401/17212] (8.1%) | Deezer: 129 | MusicBrainz: 0 | Not found: 1272   
  [1451/17212] (8.4%) | Deezer: 132 | MusicBrainz: 0 | Not found: 1319   
  [1501/17212] (8.7%) | Deezer: 138 | MusicBrainz: 0 | Not found: 1363   
  [1551/17212] (9.0%) | Deezer: 144 | MusicBrainz: 0 | Not found: 1407   
  [1601/17212] (9.3%) | Deezer: 151 | MusicBrainz: 0 | Not found: 1450   
  [1651/17212] (9.6%) | Deezer: 156 | MusicBrainz: 0 | Not found: 1495   
  [1701/17212] (9.9%) | Deezer: 159 | MusicBrainz: 0 | Not found: 1542   
  [1751/17212] (10.2%) | Deezer: 162 | MusicBrainz: 0 | Not found: 1589   
  [1801/17212] (10.5%) | Deezer: 167 | MusicBrainz: 0 | Not found: 1634   
  [1851/17212] (10.8%) | Deezer: 172 | MusicBrainz: 0 | Not found: 1679   
  [1901/17212] (11.0%) | Deezer: 174 | MusicBrainz: 0 | Not found: 1727   
  [1951/17212] (11.3%) | Deezer: 177 | MusicBrainz: 0 | Not found: 1774   
  [2001/17212] (11.6%) | Deezer: 184 | MusicBrainz: 0 | Not found: 1817   
  [2051/17212] (11.9%) | Deezer: 190 | MusicBrainz: 0 | Not found: 1861   
  [2101/17212] (12.2%) | Deezer: 191 | MusicBrainz: 0 | Not found: 1910   
  [2151/17212] (12.5%) | Deezer: 192 | MusicBrainz: 0 | Not found: 1959   
  [2201/17212] (12.8%) | Deezer: 197 | MusicBrainz: 0 | Not found: 2004   
  [2251/17212] (13.1%) | Deezer: 201 | MusicBrainz: 0 | Not found: 2050   
  [2301/17212] (13.4%) | Deezer: 204 | MusicBrainz: 0 | Not found: 2097   
  [2351/17212] (13.7%) | Deezer: 207 | MusicBrainz: 0 | Not found: 2144   
  [2401/17212] (13.9%) | Deezer: 211 | MusicBrainz: 0 | Not found: 2190   
  [2451/17212] (14.2%) | Deezer: 216 | MusicBrainz: 0 | Not found: 2235   
  [2501/17212] (14.5%) | Deezer: 219 | MusicBrainz: 0 | Not found: 2282   
  [2551/17212] (14.8%) | Deezer: 222 | MusicBrainz: 0 | Not found: 2329   
  [2601/17212] (15.1%) | Deezer: 225 | MusicBrainz: 0 | Not found: 2376   
  [2651/17212] (15.4%) | Deezer: 231 | MusicBrainz: 0 | Not found: 2420   
  [2701/17212] (15.7%) | Deezer: 234 | MusicBrainz: 0 | Not found: 2467   
  [2751/17212] (16.0%) | Deezer: 239 | MusicBrainz: 0 | Not found: 2512   
  [2801/17212] (16.3%) | Deezer: 246 | MusicBrainz: 0 | Not found: 2555   
  [2851/17212] (16.6%) | Deezer: 251 | MusicBrainz: 0 | Not found: 2600   
  [2901/17212] (16.9%) | Deezer: 253 | MusicBrainz: 0 | Not found: 2648   
  [2951/17212] (17.1%) | Deezer: 258 | MusicBrainz: 0 | Not found: 2693   
  [3001/17212] (17.4%) | Deezer: 264 | MusicBrainz: 0 | Not found: 2737   
  [3051/17212] (17.7%) | Deezer: 269 | MusicBrainz: 0 | Not found: 2782   
  [3101/17212] (18.0%) | Deezer: 275 | MusicBrainz: 0 | Not found: 2826   
  [3151/17212] (18.3%) | Deezer: 280 | MusicBrainz: 0 | Not found: 2871   
  [3201/17212] (18.6%) | Deezer: 282 | MusicBrainz: 0 | Not found: 2919   
  [3251/17212] (18.9%) | Deezer: 287 | MusicBrainz: 0 | Not found: 2964   
  [3301/17212] (19.2%) | Deezer: 289 | MusicBrainz: 0 | Not found: 3012   
  [3351/17212] (19.5%) | Deezer: 291 | MusicBrainz: 0 | Not found: 3060   
  [3401/17212] (19.8%) | Deezer: 298 | MusicBrainz: 0 | Not found: 3103   
  [3451/17212] (20.0%) | Deezer: 303 | MusicBrainz: 0 | Not found: 3148   
  [3501/17212] (20.3%) | Deezer: 310 | MusicBrainz: 0 | Not found: 3191   
  [3551/17212] (20.6%) | Deezer: 318 | MusicBrainz: 0 | Not found: 3233   
  [3601/17212] (20.9%) | Deezer: 324 | MusicBrainz: 0 | Not found: 3277   
  [3651/17212] (21.2%) | Deezer: 326 | MusicBrainz: 0 | Not found: 3325   
  [3701/17212] (21.5%) | Deezer: 330 | MusicBrainz: 0 | Not found: 3371   
  [3751/17212] (21.8%) | Deezer: 335 | MusicBrainz: 0 | Not found: 3416   
  [3801/17212] (22.1%) | Deezer: 339 | MusicBrainz: 0 | Not found: 3462   
  [3851/17212] (22.4%) | Deezer: 343 | MusicBrainz: 0 | Not found: 3508   
  [3901/17212] (22.7%) | Deezer: 349 | MusicBrainz: 0 | Not found: 3552   
  [3951/17212] (23.0%) | Deezer: 352 | MusicBrainz: 0 | Not found: 3599   
